delivery_date,sku_id,total_qty,Date,Open,High,Low,Close
3/8/2022,BK-1216,137,3/8/2022,3241.669922,3257.399902,3231.669922,3252.060059
4/8/2022,BK-1216,98,4/8/2022,3258.350098,3270.590088,3242.290039,3269.860107
5/8/2022,BK-1216,120,5/8/2022,3275.189941,3285.290039,3268.469971,3282.879883
6/8/2022,BK-1216,248,0,0,0,0,0
7/8/2022,BK-1216,6,0,0,0,0,0
8/8/2022,BK-1216,178,8/8/2022,3278.350098,3278.350098,3255.179932,3270.97998
9/8/2022,BK-1216,127,0,0,0,0,0
10/8/2022,BK-1216,147,10/8/2022,3270.889893,3289.469971,3269.23999,3286.330078
11/8/2022,BK-1216,110,11/8/2022,3296.27002,3307.290039,3287.840088,3301.959961
12/8/2022,BK-1216,103,12/8/2022,3287.360107,3289.5,3266.169922,3269.27002
13/8/2022,BK-1216,209,0,0,0,0,0
14/8/2022,BK-1216,4,0,0,0,0,0
15/8/2022,BK-1216,133,15/8/2022,3261.399902,3267.439941,3256.120117,3256.820068
16/8/2022,BK-1216,82,16/8/2022,3250.840088,3259.919922,3243.959961,3253.790039
17/8/2022,BK-1216,130,17/8/2022,3254.600098,3272.060059,3253.459961,3262.76001
18/8/2022,BK-1216,98,18/8/2022,3257.639893,3288.469971,3257.47998,3273.47998
19/8/2022,BK-1216,111,19/8/2022,3270.600098,3271.949951,3240.050049,3246.51001
20/8/2022,BK-1216,225,0,0,0,0,0
21/8/2022,BK-1216,4,0,0,0,0,0
22/8/2022,BK-1216,151,22/8/2022,3240.030029,3270.820068,3235.310059,3262.570068
23/8/2022,BK-1216,84,23/8/2022,3251.280029,3259.419922,3224.97998,3246.209961
24/8/2022,BK-1216,100,24/8/2022,3243.830078,3246.600098,3227.899902,3233.47998
25/8/2022,BK-1216,87,25/8/2022,3240.899902,3256.550049,3237.209961,3247.800049
26/8/2022,BK-1216,92,26/8/2022,3249.969971,3264.179932,3248.120117,3249.530029
27/8/2022,BK-1216,221,0,0,0,0,0
28/8/2022,BK-1216,5,0,0,0,0,0
29/8/2022,BK-1216,140,29/8/2022,3210.129883,3225.919922,3205.580078,3222.26001
30/8/2022,BK-1216,68,30/8/2022,3221.73999,3249.350098,3221.73999,3239.330078
31/8/2022,BK-1216,96,31/8/2022,3224.169922,3233.610107,3212.179932,3221.669922
1/9/2022,BK-1216,106,1/9/2022,3211.560059,3224.080078,3224.080078,3224.080078
2/9/2022,BK-1216,104,2/9/2022,3214.5,3223.5,3200.580078,3205.689941
3/9/2022,BK-1216,224,0,0,0,0,0
4/9/2022,BK-1216,10,0,0,0,0,0
5/9/2022,BK-1216,134,5/9/2022,3211.959961,3222.610107,3207.090088,3215.47998
6/9/2022,BK-1216,79,6/9/2022,3223.149902,3234.449951,3217.169922,3224.179932
7/9/2022,BK-1216,117,7/9/2022,3207.139893,3217.51001,3198.389893,3210.830078
8/9/2022,BK-1216,98,8/9/2022,3230.790039,3242.97998,3227.47998,3233.610107
9/9/2022,BK-1216,121,9/9/2022,3243.199951,3266.639893,3238.889893,3262.949951
10/9/2022,BK-1216,219,0,0,0,0,0
11/9/2022,BK-1216,9,0,0,0,0,0
12/9/2022,BK-1216,149,12/9/2022,3277.340088,3279.75,3264.76001,3274.719971
13/9/2022,BK-1216,51,13/9/2022,3280.169922,3297.590088,3278.840088,3290.080078
14/9/2022,BK-1216,103,14/9/2022,3241.360107,3266.320068,3241.360107,3258.02002
15/9/2022,BK-1216,68,15/9/2022,3262.530029,3277.620117,3260.72998,3267.97998
16/9/2022,BK-1216,93,16/9/2022,3261.919922,3279.679932,3250.51001,3268.290039
17/9/2022,BK-1216,177,0,0,0,0,0
18/9/2022,BK-1216,9,0,0,0,0,0
19/9/2022,BK-1216,125,19/9/2022,3259.570068,3274.469971,3252.209961,3256.310059
20/9/2022,BK-1216,77,20/9/2022,3265.909912,3275.51001,3261.629883,3266.939941
21/9/2022,BK-1216,84,21/9/2022,3261.540039,3271.959961,3254.77002,3261.790039
22/9/2022,BK-1216,78,22/9/2022,3250.669922,3266.639893,3243.459961,3263.070068
23/9/2022,BK-1216,96,23/9/2022,3242.379883,3247.919922,3224.580078,3227.100098
24/9/2022,BK-1216,190,0,0,0,0,0
25/9/2022,BK-1216,6,0,0,0,0,0
26/9/2022,BK-1216,116,26/9/2022,3214.570068,3223.51001,3169.800049,3181.969971
27/9/2022,BK-1216,48,27/9/2022,3178.090088,3181.610107,3158.320068,3165.5
28/9/2022,BK-1216,82,28/9/2022,3155.669922,3160.75,3112.909912,3116.310059
29/9/2022,BK-1216,62,29/9/2022,3130.689941,3155.350098,3115.080078,3115.080078
30/9/2022,BK-1216,45,30/9/2022,3108.939941,3137.060059,3098.23999,3130.23999
1/10/2022,BK-1216,218,0,0,0,0,0
2/10/2022,BK-1216,9,0,0,0,0,0
3/10/2022,BK-1216,129,3/10/2022,3113,3126.97998,3102.899902,3107.090088
4/10/2022,BK-1216,79,4/10/2022,3144.72998,3154.300049,3128.620117,3138.899902
5/10/2022,BK-1216,99,5/10/2022,3152.209961,3161.649902,3145.800049,3153.22998
6/10/2022,BK-1216,84,6/10/2022,3162.48999,3168.399902,3150.350098,3151.560059
7/10/2022,BK-1216,119,7/10/2022,3160.419922,3165.060059,3138.969971,3145.810059
8/10/2022,BK-1216,195,0,0,0,0,0
9/10/2022,BK-1216,7,0,0,0,0,0
10/10/2022,BK-1216,166,10/10/2022,3124.449951,3125.060059,3104.879883,3107.469971
11/10/2022,BK-1216,87,11/10/2022,3114.5,3132.919922,3095.320068,3105
12/10/2022,BK-1216,116,12/10/2022,3101.550049,3107.52002,3081.5,3083.189941
13/10/2022,BK-1216,84,13/10/2022,3074.449951,3083.219971,3039.48999,3040.449951
14/10/2022,BK-1216,105,14/10/2022,3067.48999,3078.169922,3039.610107,3039.610107
15/10/2022,BK-1216,198,0,0,0,0,0
16/10/2022,BK-1216,7,0,0,0,0,0
17/10/2022,BK-1216,128,17/10/2022,3025.51001,3032.800049,2991.050049,3015.75
18/10/2022,BK-1216,58,18/10/2022,3027.560059,3039.060059,3007.939941,3025.879883
19/10/2022,BK-1216,89,19/10/2022,3031.790039,3043.26001,3020.110107,3022.800049
20/10/2022,BK-1216,75,20/10/2022,3005.850098,3029.070068,3005.850098,3022.699951
21/10/2022,BK-1216,103,21/10/2022,3014.699951,3019.199951,2968.919922,2969.949951
22/10/2022,BK-1216,222,0,0,0,0,0
23/10/2022,BK-1216,8,0,0,0,0,0
24/10/2022,BK-1216,152,0,0,0,0,0
25/10/2022,BK-1216,96,25/10/2022,2988.120117,3007.929932,2968.870117,2984.149902
26/10/2022,BK-1216,95,26/10/2022,2992.23999,3020.52002,2987.600098,3008.379883
27/10/2022,BK-1216,34,27/10/2022,3009.389893,3028.889893,2995.280029,3015.23999
28/10/2022,BK-1216,69,28/10/2022,3033.340088,3071.379883,3025.929932,3059.189941
29/10/2022,BK-1216,160,0,0,0,0,0
30/10/2022,BK-1216,7,0,0,0,0,0
31/10/2022,BK-1216,93,31/10/2022,3084.679932,3129.350098,3083.590088,3093.110107
1/11/2022,BK-1216,97,1/11/2022,3107,3140.320068,3102.629883,3130.5
2/11/2022,BK-1216,114,2/11/2022,3134.75,3141.129883,3113.790039,3141.129883
3/11/2022,BK-1216,91,3/11/2022,3125.159912,3126.090088,3091.179932,3102.51001
4/11/2022,BK-1216,149,4/11/2022,3100.560059,3134.300049,3098.719971,3130.110107
5/11/2022,BK-1216,248,0,0,0,0,0
6/11/2022,BK-1216,9,0,0,0,0,0
7/11/2022,BK-1216,162,7/11/2022,3136.899902,3145.439941,3126.669922,3141.310059
8/11/2022,BK-1216,82,8/11/2022,3153.570068,3155.290039,3142.280029,3145.830078
9/11/2022,BK-1216,140,9/11/2022,3146.110107,3169.449951,3143.810059,3165.5
10/11/2022,BK-1216,111,10/11/2022,3153.300049,3180.570068,3152.48999,3173.179932
11/11/2022,BK-1216,135,11/11/2022,3213.350098,3238.070068,3211.199951,3228.330078
12/11/2022,BK-1216,233,0,0,0,0,0
13/11/2022,BK-1216,9,0,0,0,0,0
14/11/2022,BK-1216,175,14/11/2022,3234.51001,3279.100098,3226.830078,3260.800049
15/11/2022,BK-1216,103,15/11/2022,3271.350098,3285.719971,3261.959961,3275.280029
16/11/2022,BK-1216,125,16/11/2022,3274.850098,3282.909912,3258.48999,3266.169922
17/11/2022,BK-1216,113,17/11/2022,3274.669922,3298.100098,3263.679932,3286.040039
18/11/2022,BK-1216,153,18/11/2022,3289.330078,3308.300049,3265.530029,3272.22998
19/11/2022,BK-1216,249,0,0,0,0,0
20/11/2022,BK-1216,11,0,0,0,0,0
21/11/2022,BK-1216,175,21/11/2022,3264.649902,3281.600098,3237.350098,3250.620117
22/11/2022,BK-1216,100,22/11/2022,3261.310059,3277.350098,3259.560059,3259.560059
23/11/2022,BK-1216,156,23/11/2022,3278.75,3285.47998,3249.52002,3255.98999
24/11/2022,BK-1216,107,24/11/2022,3268.679932,3273.429932,3250.149902,3252.879883
25/11/2022,BK-1216,134,25/11/2022,3249.530029,3254.409912,3233.189941,3244.550049
26/11/2022,BK-1216,234,0,0,0,0,0
27/11/2022,BK-1216,10,0,0,0,0,0
28/11/2022,BK-1216,162,28/11/2022,3241.689941,3248.689941,3221.889893,3240.060059
29/11/2022,BK-1216,69,29/11/2022,3235.340088,3277.01001,3232.379883,3276.360107
30/11/2022,BK-1216,96,30/11/2022,3279.860107,3290.560059,3270.030029,3290.48999
1/12/2022,BK-1216,102,1/12/2022,3306.48999,3313.800049,3288.459961,3292.72998
2/12/2022,BK-1216,122,2/12/2022,3287.22998,3287.22998,3259.139893,3259.139893
3/12/2022,BK-1216,227,0,0,0,0,0
4/12/2022,BK-1216,15,0,0,0,0,0
5/12/2022,BK-1216,166,5/12/2022,3266.52002,3283.169922,3256.449951,3267.540039
6/12/2022,BK-1216,91,6/12/2022,3263.47998,3265.280029,3244.72998,3252.370117
7/12/2022,BK-1216,116,7/12/2022,3239.219971,3252.25,3225.449951,3225.449951
8/12/2022,BK-1216,96,8/12/2022,3225.949951,3246.179932,3225.949951,3236.080078
9/12/2022,BK-1216,126,9/12/2022,3242.669922,3248.030029,3235.820068,3245.969971
10/12/2022,BK-1216,230,0,0,0,0,0
11/12/2022,BK-1216,11,0,0,0,0,0
12/12/2022,BK-1216,158,12/12/2022,3235.879883,3255.610107,3234.560059,3239.659912
13/12/2022,BK-1216,82,13/12/2022,3245.459961,3278.129883,3245.090088,3271.280029
14/12/2022,BK-1216,119,14/12/2022,3280.439941,3293.469971,3274.959961,3278.570068
15/12/2022,BK-1216,89,15/12/2022,3280.949951,3287.530029,3256.790039,3273.75
16/12/2022,BK-1216,125,16/12/2022,3253.669922,3272.120117,3237.790039,3240.810059
17/12/2022,BK-1216,252,0,0,0,0,0
18/12/2022,BK-1216,11,0,0,0,0,0
19/12/2022,BK-1216,153,19/12/2022,3239.5,3273.350098,3239.5,3256.610107
20/12/2022,BK-1216,65,20/12/2022,3246.300049,3262.370117,3237.719971,3253.969971
21/12/2022,BK-1216,122,21/12/2022,3250.860107,3262.530029,3246.340088,3256.189941
22/12/2022,BK-1216,110,22/12/2022,3262.399902,3278.879883,3256.189941,3269.530029
23/12/2022,BK-1216,116,23/12/2022,3257.189941,3261.98999,3250.159912,3257.699951
24/12/2022,BK-1216,240,0,0,0,0,0
25/12/2022,BK-1216,9,0,0,0,0,0
26/12/2022,BK-1216,175,0,0,0,0,0
27/12/2022,BK-1216,95,27/12/2022,3277.580078,3277.939941,3264.030029,3266.379883
28/12/2022,BK-1216,64,28/12/2022,3257.75,3270.330078,3256.23999,3266.969971
29/12/2022,BK-1216,34,29/12/2022,3255.100098,3257,3234.929932,3249.23999
30/12/2022,BK-1216,61,30/12/2022,3259.22998,3261.879883,3247.850098,3251.320068
31/12/2022,BK-1216,169,0,0,0,0,0
1/1/2023,BK-1216,8,0,0,0,0,0
2/1/2023,BK-1216,152,0,0,0,0,0
3/1/2023,BK-1216,78,3/1/2023,3243.98999,3252.120117,3212.629883,3245.800049
4/1/2023,BK-1216,83,4/1/2023,3251.419922,3256.370117,3238.699951,3242.459961
5/1/2023,BK-1216,67,5/1/2023,3264.530029,3297.340088,3262.379883,3292.659912
6/1/2023,BK-1216,89,6/1/2023,3290.320068,3290.320068,3271.080078,3276.719971
7/1/2023,BK-1216,164,0,0,0,0,0
8/1/2023,BK-1216,6,0,0,0,0,0
9/1/2023,BK-1216,119,9/1/2023,3311.669922,3343.469971,3291.040039,3305.669922
10/1/2023,BK-1216,66,10/1/2023,3300.169922,3305.560059,3258.699951,3262.909912
11/1/2023,BK-1216,68,11/1/2023,3277.330078,3281.22998,3261.48999,3271.51001
12/1/2023,BK-1216,81,12/1/2023,3282.790039,3283.97998,3253.98999,3267.780029
13/1/2023,BK-1216,95,13/1/2023,3283.899902,3298.080078,3273.669922,3293.75
14/1/2023,BK-1216,193,0,0,0,0,0
15/1/2023,BK-1216,9,0,0,0,0,0
16/1/2023,BK-1216,122,16/1/2023,3304.389893,3309.120117,3273.649902,3283.600098
17/1/2023,BK-1216,61,17/1/2023,3285.389893,3291.01001,3273.790039,3280.51001
18/1/2023,BK-1216,90,18/1/2023,3291.02002,3301.290039,3280.850098,3289.550049
19/1/2023,BK-1216,118,19/1/2023,3281.830078,3290.25,3271.870117,3276.179932
20/1/2023,BK-1216,106,20/1/2023,3279.01001,3305.25,3263.98999,3293.709961
21/1/2023,BK-1216,225,0,0,0,0,0
22/1/2023,BK-1216,10,0,0,0,0,0
23/1/2023,BK-1216,168,0,0,0,0,0
24/1/2023,BK-1216,87,0,0,0,0,0
25/1/2023,BK-1216,129,25/1/2023,3322.850098,3355.870117,3318.76001,3352.77002
26/1/2023,BK-1216,49,26/1/2023,3363.659912,3381.02002,3353.830078,3377.189941
27/1/2023,BK-1216,68,27/1/2023,3392.080078,3395.790039,3379.149902,3394.209961
28/1/2023,BK-1216,136,0,0,0,0,0
29/1/2023,BK-1216,6,0,0,0,0,0
30/1/2023,BK-1216,115,30/1/2023,3399.560059,3408.189941,3365.310059,3378.290039
31/1/2023,BK-1216,46,31/1/2023,3375.699951,3389.77002,3352.080078,3365.669922
1/2/2023,BK-1216,94,1/2/2023,3385.360107,3389.719971,3357.679932,3377.649902
2/2/2023,BK-1216,78,2/2/2023,3376.629883,3380.719971,3353.159912,3363.679932
3/2/2023,BK-1216,90,3/2/2023,3373.139893,3384.290039,3358.459961,3384.290039
4/2/2023,BK-1216,191,0,0,0,0,0
5/2/2023,BK-1216,9,0,0,0,0,0
6/2/2023,BK-1216,130,6/2/2023,3391.590088,3392.590088,3375.439941,3385.929932
7/2/2023,BK-1216,70,7/2/2023,3384.679932,3397.320068,3374.620117,3380.840088
8/2/2023,BK-1216,94,8/2/2023,3378.429932,3393.330078,3372.620117,3388.52002
9/2/2023,BK-1216,71,9/2/2023,3376.050049,3382.459961,3355.090088,3359.47998
10/2/2023,BK-1216,96,10/2/2023,3351.159912,3366.850098,3334.469971,3360.689941
11/2/2023,BK-1216,192,0,0,0,0,0
12/2/2023,BK-1216,7,0,0,0,0,0
13/2/2023,BK-1216,120,13/2/2023,3368.909912,3376.689941,3324.699951,3324.699951
14/2/2023,BK-1216,58,14/2/2023,3335.219971,3341.419922,3314.320068,3318.199951
15/2/2023,BK-1216,87,15/2/2023,3310.72998,3312.840088,3271.780029,3280.820068
16/2/2023,BK-1216,74,16/2/2023,3286.26001,3325.219971,3286.26001,3311.22998
17/2/2023,BK-1216,93,17/2/2023,3300.659912,3330.830078,3300.159912,3328.370117
18/2/2023,BK-1216,170,0,0,0,0,0
19/2/2023,BK-1216,10,0,0,0,0,0
20/2/2023,BK-1216,126,20/2/2023,3330.52002,3330.659912,3307.429932,3308.75
21/2/2023,BK-1216,62,21/2/2023,3313.370117,3315.860107,3298.300049,3306.860107
22/2/2023,BK-1216,75,22/2/2023,3305.879883,3309.5,3291.040039,3300.040039
23/2/2023,BK-1216,70,23/2/2023,3302.649902,3303.439941,3264.929932,3264.929932
24/2/2023,BK-1216,79,24/2/2023,3264.449951,3290.409912,3264.449951,3282.300049
25/2/2023,BK-1216,190,0,0,0,0,0
26/2/2023,BK-1216,8,0,0,0,0,0
27/2/2023,BK-1216,0,27/2/2023,3272.169922,3285.790039,3261.949951,3263.23999
28/2/2023,BK-1216,0,28/2/2023,3270,3285.25,3260.580078,3262.629883
1/3/2023,BK-1216,108,1/3/2023,3265.5,3275.100098,3255.080078,3255.080078
2/3/2023,BK-1216,89,2/3/2023,3251.72998,3256.23999,3225.620117,3234.899902
3/3/2023,BK-1216,97,3/3/2023,3244.199951,3251.290039,3230.419922,3232.02002
4/3/2023,BK-1216,209,0,0,0,0,0
5/3/2023,BK-1216,12,0,0,0,0,0
6/3/2023,BK-1216,145,6/3/2023,3240.469971,3246.439941,3224.949951,3239.310059
7/3/2023,BK-1216,79,7/3/2023,3240.120117,3264.719971,3233.350098,3245.27002
8/3/2023,BK-1216,119,8/3/2023,3241.76001,3242.530029,3215.580078,3226.860107
9/3/2023,BK-1216,92,9/3/2023,3227.209961,3232.280029,3211.030029,3214.51001
10/3/2023,BK-1216,98,10/3/2023,3198.939941,3199.939941,3169.800049,3177.429932
11/3/2023,BK-1216,197,0,0,0,0,0
12/3/2023,BK-1216,9,0,0,0,0,0
13/3/2023,BK-1216,132,13/3/2023,3165.820068,3175.870117,3132.370117,3132.370117
14/3/2023,BK-1216,81,14/3/2023,3101.290039,3139.27002,3094.280029,3129.75
15/3/2023,BK-1216,112,15/3/2023,3157.929932,3186.919922,3157.929932,3172.919922
16/3/2023,BK-1216,100,16/3/2023,3142.97998,3176.669922,3134.030029,3155.540039
17/3/2023,BK-1216,103,17/3/2023,3179.659912,3185.25,3162.350098,3183.280029
18/3/2023,BK-1216,226,0,0,0,0,0
19/3/2023,BK-1216,10,0,0,0,0,0
20/3/2023,BK-1216,151,20/3/2023,3179.050049,3179.050049,3123.550049,3139.76001
21/3/2023,BK-1216,76,21/3/2023,3162.129883,3186.689941,3157.810059,3173.929932
22/3/2023,BK-1216,100,22/3/2023,3193.679932,3228.610107,3189.649902,3220.97998
23/3/2023,BK-1216,67,23/3/2023,3204.840088,3223.030029,3191.98999,3219
24/3/2023,BK-1216,86,24/3/2023,3210.969971,3223.929932,3200.899902,3212.639893
25/3/2023,BK-1216,174,0,0,0,0,0
26/3/2023,BK-1216,6,0,0,0,0,0
27/3/2023,BK-1216,131,27/3/2023,3225.699951,3247.5,3223.449951,3239.030029
28/3/2023,BK-1216,47,28/3/2023,3255.219971,3266.97998,3243.25,3255.540039
29/3/2023,BK-1216,75,29/3/2023,3254.469971,3270.379883,3242.48999,3262.540039
30/3/2023,BK-1216,60,30/3/2023,3256.72998,3262.669922,3238.97998,3257.179932
31/3/2023,BK-1216,49,31/3/2023,3265.01001,3273.469971,3255.590088,3258.899902
1/4/2023,BK-1216,211,0,0,0,0,0
2/4/2023,BK-1216,8,0,0,0,0,0
3/4/2023,BK-1216,123,3/4/2023,3272.47998,3287.439941,3263.360107,3281.080078
4/4/2023,BK-1216,90,4/4/2023,3294.72998,3316.169922,3288.949951,3311.120117
5/4/2023,BK-1216,101,5/4/2023,3312.129883,3331.659912,3301.090088,3318.870117
6/4/2023,BK-1216,81,6/4/2023,3311.340088,3314.73999,3291.649902,3300.47998
7/4/2023,BK-1216,87,0,0,0,0,0
8/4/2023,BK-1216,205,0,0,0,0,0
9/4/2023,BK-1216,9,0,0,0,0,0
10/4/2023,BK-1216,132,10/4/2023,3306.610107,3311.050049,3288.719971,3294.429932
11/4/2023,BK-1216,50,11/4/2023,3296.469971,3309.169922,3287.22998,3297.830078
12/4/2023,BK-1216,85,12/4/2023,3302.939941,3302.949951,3278.209961,3286.120117
13/4/2023,BK-1216,65,13/4/2023,3282.590088,3297.050049,3280.070068,3294.540039
14/4/2023,BK-1216,80,14/4/2023,3305.669922,3315.850098,3300.820068,3302.659912
15/4/2023,BK-1216,174,0,0,0,0,0
16/4/2023,BK-1216,5,0,0,0,0,0
17/4/2023,BK-1216,120,17/4/2023,3307.459961,3319.26001,3299.280029,3319.26001
18/4/2023,BK-1216,74,18/4/2023,3314.189941,3323.27002,3298.72998,3309.560059
19/4/2023,BK-1216,91,19/4/2023,3310.399902,3326.149902,3307.360107,3324.050049
20/4/2023,BK-1216,103,20/4/2023,3321.060059,3329.52002,3305.330078,3313.409912
21/4/2023,BK-1216,109,21/4/2023,3308.429932,3321.820068,3300.860107,3321.820068
22/4/2023,BK-1216,199,0,0,0,0,0
23/4/2023,BK-1216,7,0,0,0,0,0
24/4/2023,BK-1216,0,24/4/2023,3320.25,3326.879883,3307.780029,3324.550049
25/4/2023,BK-1216,0,25/4/2023,3319.719971,3325.449951,3288.590088,3296.560059
26/4/2023,BK-1216,0,26/4/2023,3285.580078,3299.330078,3281.320068,3293.909912
27/4/2023,BK-1216,0,27/4/2023,3275.27002,3287.080078,3271.310059,3282.030029
28/4/2023,BK-1216,0,28/4/2023,3281.25,3284.939941,3266.110107,3270.51001
29/4/2023,BK-1216,0,0,0,0,0,0
30/4/2023,BK-1216,0,0,0,0,0,0
1/5/2023,BK-1216,167,0,0,0,0,0
2/5/2023,BK-1216,93,2/5/2023,3291.429932,3309.679932,3273.98999,3281.98999
3/5/2023,BK-1216,98,3/5/2023,3260.97998,3262.01001,3262.01001,3262.01001
4/5/2023,BK-1216,60,4/5/2023,3254.48999,3269.360107,3249.389893,3269.179932
5/5/2023,BK-1216,81,5/5/2023,3267.169922,3271.149902,3258.649902,3266.629883
6/5/2023,BK-1216,196,0,0,0,0,0
7/5/2023,BK-1216,4,0,0,0,0,0
8/5/2023,BK-1216,141,8/5/2023,3274.290039,3276.189941,3253.5,3257.659912
9/5/2023,BK-1216,70,9/5/2023,3253.110107,3254.290039,3237.639893,3242.949951
10/5/2023,BK-1216,86,10/5/2023,3255.610107,3242.290039,3242.290039,3242.290039
11/5/2023,BK-1216,72,11/5/2023,3229.550049,3247.449951,3219.919922,3229.550049
12/5/2023,BK-1216,95,12/5/2023,3208.550049,3223.870117,3196.090088,3208.550049
13/5/2023,BK-1216,204,0,0,0,0,0
14/5/2023,BK-1216,5,0,0,0,0,0
15/5/2023,BK-1216,140,15/5/2023,3214.719971,3216.310059,3196.860107,3214.719971
16/5/2023,BK-1216,87,16/5/2023,3214.040039,3227.889893,3206.219971,3214.040039
17/5/2023,BK-1216,86,17/5/2023,3173.840088,3208.919922,3168.790039,3173.840088
18/5/2023,BK-1216,79,18/5/2023,3186.429932,3196.47998,3179.669922,3182.550049
19/5/2023,BK-1216,88,19/5/2023,3185.26001,3207.23999,3184.909912,3202.590088
20/5/2023,BK-1216,195,0,0,0,0,0
21/5/2023,BK-1216,9,0,0,0,0,0
22/5/2023,BK-1216,133,22/5/2023,3211.090088,3211.139893,3188.439941,3211.090088
23/5/2023,BK-1216,77,23/5/2023,3216.080078,3218.080078,3218.080078,3218.080078
24/5/2023,BK-1216,92,24/5/2023,3214.209961,3214.209961,3204.73999,3214.209961
25/5/2023,BK-1216,84,25/5/2023,3204.23999,3213.22998,3195.949951,3207.719971
26/5/2023,BK-1216,118,26/5/2023,3207.389893,3213.860107,3201,3207.389893
27/5/2023,BK-1216,210,0,0,0,0,0
28/5/2023,BK-1216,9,0,0,0,0,0
29/5/2023,BK-1216,138,29/5/2023,3195.219971,3231.639893,3192.47998,3195.219971
30/5/2023,BK-1216,87,30/5/2023,3194.330078,3203.899902,3186.169922,3187.560059
31/5/2023,BK-1216,128,31/5/2023,3177.169922,3181.060059,3156.149902,3158.800049
1/6/2023,BK-1216,95,1/6/2023,3162.52002,3176.169922,3155.52002,3166.300049
2/6/2023,BK-1216,100,0,0,0,0,0
3/6/2023,BK-1216,163,0,0,0,0,0
4/6/2023,BK-1216,7,0,0,0,0,0
5/6/2023,BK-1216,126,5/6/2023,3211.629883,3223.379883,3181.320068,3189.01001
6/6/2023,BK-1216,60,6/6/2023,3185.060059,3192.25,3175.76001,3190.110107
7/6/2023,BK-1216,81,7/6/2023,3179.580078,3195.219971,3173.73999,3179.580078
8/6/2023,BK-1216,68,8/6/2023,3186.610107,3186.610107,3170.209961,3186.610107
9/6/2023,BK-1216,106,9/6/2023,3186.600098,3191.110107,3179.030029,3186.969971
10/6/2023,BK-1216,182,0,0,0,0,0
11/6/2023,BK-1216,5,0,0,0,0,0
12/6/2023,BK-1216,141,12/6/2023,3196.070068,3206.590088,3186.040039,3196.070068
13/6/2023,BK-1216,66,13/6/2023,3189.860107,3194.060059,3175.02002,3189.399902
14/6/2023,BK-1216,91,14/6/2023,3218.139893,3222.290039,3194.75,3218.139893
15/6/2023,BK-1216,89,15/6/2023,3212.600098,3248.370117,3210.350098,3242.850098
16/6/2023,BK-1216,115,16/6/2023,3251.840088,3260.030029,3260.030029,3260.030029
17/6/2023,BK-1216,201,0,0,0,0,0
18/6/2023,BK-1216,7,0,0,0,0,0
19/6/2023,BK-1216,121,19/6/2023,3255.75,3257.290039,3235.52002,3241.169922
20/6/2023,BK-1216,66,20/6/2023,3237.98999,3246.189941,3218.459961,3220.22998
21/6/2023,BK-1216,80,21/6/2023,3223.659912,3232.25,3205.189941,3223.659912
22/6/2023,BK-1216,87,22/6/2023,3222.860107,3228.350098,3211.179932,3222.429932
23/6/2023,BK-1216,121,23/6/2023,3219.189941,3191.600098,3191.600098,3191.600098
24/6/2023,BK-1216,221,0,0,0,0,0
25/6/2023,BK-1216,5,0,0,0,0,0
26/6/2023,BK-1216,136,26/6/2023,3195.97998,3217.610107,3188.22998,3189.679932
27/6/2023,BK-1216,81,27/6/2023,3205.350098,3213.219971,3195.969971,3205.350098
28/6/2023,BK-1216,113,28/6/2023,3217.909912,3223.110107,3201.659912,3207.280029
29/6/2023,BK-1216,97,0,0,0,0,0
30/6/2023,BK-1216,98,30/6/2023,3205.909912,3222,3204.780029,3205.909912
1/7/2023,BK-1216,192,0,0,0,0,0
2/7/2023,BK-1216,6,0,0,0,0,0
3/7/2023,BK-1216,98,3/7/2023,3215.560059,3219.48999,3200.850098,3207.100098
4/7/2023,BK-1216,56,4/7/2023,3203.77002,3209.22998,3197.01001,3203.77002
5/7/2023,BK-1216,89,5/7/2023,3185.379883,3203.850098,3182.969971,3185.379883
6/7/2023,BK-1216,70,6/7/2023,3181.689941,3185.629883,3147.23999,3150.429932
7/7/2023,BK-1216,80,7/7/2023,3139.469971,3146.51001,3128.699951,3139.469971
8/7/2023,BK-1216,160,0,0,0,0,0
9/7/2023,BK-1216,7,0,0,0,0,0
10/7/2023,BK-1216,0,10/7/2023,3143.100098,3157.149902,3139.169922,3149.320068
11/7/2023,BK-1216,0,11/7/2023,3163.540039,3166.870117,3150.199951,3163.840088
12/7/2023,BK-1216,0,12/7/2023,3168.639893,3185.27002,3158.090088,3175.360107
13/7/2023,BK-1216,0,13/7/2023,3202.350098,3247.189941,3199.530029,3238.459961
14/7/2023,BK-1216,0,14/7/2023,3253.139893,3260.280029,3241.939941,3248.629883
15/7/2023,BK-1216,0,0,0,0,0,0
16/7/2023,BK-1216,0,0,0,0,0,0
17/7/2023,BK-1216,0,17/7/2023,3254.429932,3254.429932,3225.439941,3254.429932
18/7/2023,BK-1216,0,18/7/2023,3254.610107,3258.860107,3245.120117,3254.26001
19/7/2023,BK-1216,0,19/7/2023,3270.040039,3278.149902,3259.199951,3275.23999
20/7/2023,BK-1216,0,20/7/2023,3282.77002,3282.949951,3263.699951,3274.379883
21/7/2023,BK-1216,0,21/7/2023,3272.340088,3278.300049,3265.570068,3278.300049
22/7/2023,BK-1216,0,0,0,0,0,0
23/7/2023,BK-1216,2,0,0,0,0,0
24/7/2023,BK-1216,104,24/7/2023,3279.97998,3285.02002,3253.949951,3265.139893
