delivery_date,sku_id,total_qty
2022/8/8,BK-1414,0
2022/8/8,BK-1617,38
2022/8/8,BK-1619,33
2022/8/8,BK-1704,36
2022/8/8,BK-1810,6
2022/8/8,BK-1854,20
2022/8/8,BK-1860,34
2022/8/8,BK-1862,12
2022/8/8,BK-1863,25
2022/8/8,BK-1867,42
2022/8/8,BK-1871,0
2022/8/8,BK-1872,0
2022/8/8,BK-1876,0
2022/8/8,BK-1879,0
2022/8/8,BK-1880,0
2022/8/8,BK-1881,0
2022/8/8,BK-2215,0
2022/8/8,BK-2416,10
2022/8/8,BK-2723,4
2022/8/8,BK-2725,40
2022/8/8,BK-2742,0
2022/8/8,BK-3106,0
2022/8/8,BK-3147,2
2022/8/8,BK-3157,27
2022/8/8,BK-3165,0
2022/8/8,BK-3167,0
2022/8/8,BK-3169,0
2022/8/8,BK-3170,0
2022/8/8,BK-3242,93
2022/8/8,BK-3243,27
2022/8/8,BK-3263,13
2022/8/8,BK-3270,0
2022/8/8,BK-3271,0
2022/8/8,BK-3272,0
2022/8/8,BK-3273,0
2022/8/8,BK-3275,0
2022/8/8,BK-4123,0
2022/8/8,BK-4124,0
2022/8/8,BK-4204,25
2022/8/8,BK-4205,8
2022/8/8,BK-4207,0
2022/8/8,BK-4211,0
2022/8/8,BK-4214,0
2022/8/8,BK-4215,0
2022/8/8,BK-4218,0
2022/8/8,BK-5152,20
2022/8/8,BK-5159,26
2022/8/8,BK-5160,6
2022/8/8,BK-5161,2
2022/8/8,BK-5162,2
2022/8/8,BK-5195,1
2022/8/8,BK-5196,0
2022/8/8,BK-5197,0
2022/8/8,BK-5198,1
2022/8/8,BK-5201,0
2022/8/8,BK-5205,1
2022/8/8,BK-5206,1
2022/8/8,BK-5207,0
2022/8/8,BK-5208,0
2022/8/8,BK-5209,0
2022/8/8,BK-5210,0
2022/8/8,BK-5211,7
2022/8/8,BK-5212,14
2022/8/8,BK-5216,16
2022/8/8,BK-5217,13
2022/8/8,BK-5221,0
2022/8/8,BK-5292,32
2022/8/8,BK-5293,115
2022/8/8,BK-5297,1
2022/8/8,BK-5298,12
2022/8/8,BK-5299,34
2022/8/8,BK-5300,0
2022/8/8,BK-5301,8
2022/8/8,BK-5303,4
2022/8/8,BK-5308,0
2022/8/8,BK-5313,0
2022/8/8,BK-5316,15
2022/8/8,BK-5317,18
2022/8/8,BK-5322,0
2022/8/8,BK-5324,2
2022/8/8,BK-5328,11
2022/8/8,BK-5329,8
2022/8/8,BK-5330,2
2022/8/8,BK-5331,1
2022/8/8,BK-5332,2
2022/8/8,BK-5333,0
2022/8/8,BK-5334,0
2022/8/8,BK-5335,0
2022/8/8,BK-5337,0
2022/8/8,BK-5338,0
2022/8/8,BK-5339,6
2022/8/8,BK-5342,0
2022/8/8,BK-5348,0
2022/8/8,BK-5349,0
2022/8/8,BK-5350,0
2022/8/8,BK-5351,0
2022/8/8,BK-5440,6
2022/8/8,BK-5442,3
2022/8/8,BK-5443,0
2022/8/8,BK-5444,0
2022/8/8,BK-5445,0
2022/8/8,BK-5446,0
2022/8/8,BK-5447,0
2022/8/8,BK-5448,0
2022/8/8,BK-5449,0
2022/8/8,BK-5450,0
2022/8/8,BK-5451,0
2022/8/8,BK-5452,0
2022/8/8,BK-5453,0
2022/8/8,BK-6101,1
2022/8/8,BK-6220,7
2022/8/8,BK-6221,0
2022/8/8,BK-6222,0
2022/8/8,BK-6311,1
2022/8/8,BK-6320,0
2022/8/8,BK-6321,0
2022/8/8,BK-7812,19
2022/8/8,BK-9507,0
2022/8/8,BK-9508,0
2022/8/8,BK-9509,0
2022/8/8,BK-9511,0
2022/8/8,BK-9515,0
2022/8/8,BK-9516,0
2022/8/8,BK-9517,0
2022/8/8,BK-9518,3
2022/8/8,BK-9519,0
2022/8/8,BK-9520,4
2022/8/8,BK-9521,2
2022/8/8,BK-9522,0
2022/8/8,BK-9526,0
2022/8/8,BK-9528,0
2022/8/9,BK-1135,0
2022/8/9,BK-1211,71
2022/8/9,BK-1214,56
2022/8/9,BK-1215,9
2022/8/9,BK-1216,0
2022/8/9,BK-1217,0
2022/8/9,BK-1218,0
2022/8/9,BK-1320,39
2022/8/9,BK-1332,20
2022/8/9,BK-1333,27
2022/8/9,BK-1334,0
2022/8/9,BK-1341,20
2022/8/9,BK-1345,30
2022/8/9,BK-1346,23
2022/8/9,BK-1349,0
2022/8/9,BK-1350,20
2022/8/9,BK-1351,0
2022/8/9,BK-1411,30
2022/8/9,BK-1412,5
2022/8/9,BK-1414,0
2022/8/9,BK-1617,19
2022/8/9,BK-1619,29
2022/8/9,BK-1704,17
2022/8/9,BK-1810,4
2022/8/9,BK-1854,11
2022/8/9,BK-1860,13
2022/8/9,BK-1862,6
2022/8/9,BK-1863,13
2022/8/9,BK-1867,25
2022/8/9,BK-1871,0
2022/8/9,BK-1872,0
2022/8/9,BK-1876,0
2022/8/9,BK-1879,0
2022/8/9,BK-1880,0
2022/8/9,BK-1881,0
2022/8/9,BK-2215,0
2022/8/9,BK-2416,4
2022/8/9,BK-2723,2
2022/8/9,BK-2725,20
2022/8/9,BK-2742,1
2022/8/9,BK-3106,0
2022/8/9,BK-3147,2
2022/8/9,BK-3157,19
2022/8/9,BK-3165,0
2022/8/9,BK-3167,0
2022/8/9,BK-3169,0
2022/8/9,BK-3170,0
2022/8/9,BK-3242,52
2022/8/9,BK-3243,17
2022/8/9,BK-3263,5
2022/8/9,BK-3270,0
2022/8/9,BK-3271,0
2022/8/9,BK-3272,0
2022/8/9,BK-3273,0
2022/8/9,BK-3275,0
2022/8/9,BK-4123,0
2022/8/9,BK-4124,0
2022/8/9,BK-4204,8
2022/8/9,BK-4205,2
2022/8/9,BK-4207,1
2022/8/9,BK-4211,1
2022/8/9,BK-4214,0
2022/8/9,BK-4215,1
2022/8/9,BK-4218,0
2022/8/9,BK-5152,11
2022/8/9,BK-5159,13
2022/8/9,BK-5160,1
2022/8/9,BK-5161,3
2022/8/9,BK-5162,1
2022/8/9,BK-5195,4
2022/8/9,BK-5196,0
2022/8/9,BK-5197,0
2022/8/9,BK-5198,0
2022/8/9,BK-5201,0
2022/8/9,BK-5205,0
2022/8/9,BK-5206,0
2022/8/9,BK-5207,2
2022/8/9,BK-5208,0
2022/8/9,BK-5209,0
2022/8/9,BK-5210,0
2022/8/9,BK-5211,6
2022/8/9,BK-5212,8
2022/8/9,BK-5216,5
2022/8/9,BK-5217,5
2022/8/9,BK-5221,0
2022/8/9,BK-5292,18
2022/8/9,BK-5293,77
2022/8/9,BK-5297,0
2022/8/9,BK-5298,6
2022/8/9,BK-5299,24
2022/8/9,BK-5300,0
2022/8/9,BK-5301,8
2022/8/9,BK-5303,0
2022/8/9,BK-5308,0
2022/8/9,BK-5313,0
2022/8/9,BK-5316,10
2022/8/9,BK-5317,14
2022/8/9,BK-5322,0
2022/8/9,BK-5324,1
2022/8/9,BK-5328,8
2022/8/9,BK-5329,3
2022/8/9,BK-5330,4
2022/8/9,BK-5331,2
2022/8/9,BK-5332,1
2022/8/9,BK-5333,0
2022/8/9,BK-5334,0
2022/8/9,BK-5335,0
2022/8/9,BK-5337,0
2022/8/9,BK-5338,1
2022/8/9,BK-5339,2
2022/8/9,BK-5342,0
2022/8/9,BK-5348,0
2022/8/9,BK-5349,0
2022/8/9,BK-5350,0
2022/8/9,BK-5351,0
2022/8/9,BK-5440,2
2022/8/9,BK-5442,3
2022/8/9,BK-5443,0
2022/8/9,BK-5444,0
2022/8/9,BK-5445,1
2022/8/9,BK-5446,0
2022/8/9,BK-5447,0
2022/8/9,BK-5448,0
2022/8/9,BK-5449,0
2022/8/9,BK-5450,0
2022/8/9,BK-5451,0
2022/8/9,BK-5452,0
2022/8/9,BK-5453,0
2022/8/9,BK-6101,1
2022/8/9,BK-6220,4
2022/8/9,BK-6221,2
2022/8/9,BK-6222,1
2022/8/9,BK-6311,4
2022/8/9,BK-6320,0
2022/8/9,BK-6321,1
2022/8/9,BK-7812,8
2022/8/9,BK-9507,0
2022/8/9,BK-9508,0
2022/8/9,BK-9509,0
2022/8/9,BK-9511,0
2022/8/9,BK-9515,0
2022/8/9,BK-9516,0
2022/8/9,BK-9517,0
2022/8/9,BK-9518,2
2022/8/9,BK-9519,1
2022/8/9,BK-9520,3
2022/8/9,BK-9521,1
2022/8/9,BK-9522,0
2022/8/9,BK-9526,0
2022/8/9,BK-9528,0
2022/8/10,BK-1135,0
2022/8/10,BK-1211,85
2022/8/10,BK-1214,63
2022/8/10,BK-1215,13
2022/8/10,BK-1216,0
2022/8/10,BK-1217,0
2022/8/10,BK-1218,0
2022/8/10,BK-1320,49
2022/8/10,BK-1332,29
2022/8/10,BK-1333,35
2022/8/10,BK-1334,0
2022/8/10,BK-1341,25
2022/8/10,BK-1345,40
2022/8/10,BK-1346,28
2022/8/10,BK-1349,0
2022/8/10,BK-1350,25
2022/8/10,BK-1351,0
2022/8/10,BK-1411,41
2022/8/10,BK-1412,2
2022/8/10,BK-1414,0
2022/8/10,BK-1617,29
2022/8/10,BK-1619,28
2022/8/10,BK-1704,32
2022/8/10,BK-1810,4
2022/8/10,BK-1854,17
2022/8/10,BK-1860,26
2022/8/10,BK-1862,14
2022/8/10,BK-1863,24
2022/8/10,BK-1867,30
2022/8/10,BK-1871,0
2022/8/10,BK-1872,0
2022/8/10,BK-1876,0
2022/8/10,BK-1879,0
2022/8/10,BK-1880,0
2022/8/10,BK-1881,0
2022/8/10,BK-2215,0
2022/8/10,BK-2416,16
2022/8/10,BK-2723,6
2022/8/10,BK-2725,32
2022/8/10,BK-2742,1
2022/8/10,BK-3106,0
2022/8/10,BK-3147,3
2022/8/10,BK-3157,21
2022/8/10,BK-3165,0
2022/8/10,BK-3167,0
2022/8/10,BK-3169,0
2022/8/10,BK-3170,0
2022/8/10,BK-3242,76
2022/8/10,BK-3243,23
2022/8/10,BK-3263,8
2022/8/10,BK-3270,0
2022/8/10,BK-3271,0
2022/8/10,BK-3272,0
2022/8/10,BK-3273,0
2022/8/10,BK-3275,0
2022/8/10,BK-4123,0
2022/8/10,BK-4124,0
2022/8/10,BK-4204,16
2022/8/10,BK-4205,3
2022/8/10,BK-4207,2
2022/8/10,BK-4211,0
2022/8/10,BK-4214,0
2022/8/10,BK-4215,0
2022/8/10,BK-4218,0
2022/8/10,BK-5152,8
2022/8/10,BK-5159,17
2022/8/10,BK-5160,5
2022/8/10,BK-5161,3
2022/8/10,BK-5162,0
2022/8/10,BK-5195,2
2022/8/10,BK-5196,0
2022/8/10,BK-5197,0
2022/8/10,BK-5198,0
2022/8/10,BK-5201,0
2022/8/10,BK-5205,1
2022/8/10,BK-5206,1
2022/8/10,BK-5207,0
2022/8/10,BK-5208,0
2022/8/10,BK-5209,0
2022/8/10,BK-5210,0
2022/8/10,BK-5211,4
2022/8/10,BK-5212,11
2022/8/10,BK-5216,3
2022/8/10,BK-5217,5
2022/8/10,BK-5221,0
2022/8/10,BK-5292,24
2022/8/10,BK-5293,106
2022/8/10,BK-5297,1
2022/8/10,BK-5298,12
2022/8/10,BK-5299,31
2022/8/10,BK-5300,0
2022/8/10,BK-5301,11
2022/8/10,BK-5303,4
2022/8/10,BK-5308,0
2022/8/10,BK-5313,0
2022/8/10,BK-5316,21
2022/8/10,BK-5317,17
2022/8/10,BK-5322,0
2022/8/10,BK-5324,0
2022/8/10,BK-5328,9
2022/8/10,BK-5329,8
2022/8/10,BK-5330,8
2022/8/10,BK-5331,4
2022/8/10,BK-5332,3
2022/8/10,BK-5333,1
2022/8/10,BK-5334,0
2022/8/10,BK-5335,0
2022/8/10,BK-5337,0
2022/8/10,BK-5338,2
2022/8/10,BK-5339,5
2022/8/10,BK-5342,0
2022/8/10,BK-5348,0
2022/8/10,BK-5349,0
2022/8/10,BK-5350,0
2022/8/10,BK-5351,0
2022/8/10,BK-5440,5
2022/8/10,BK-5442,4
2022/8/10,BK-5443,0
2022/8/10,BK-5444,0
2022/8/10,BK-5445,0
2022/8/10,BK-5446,0
2022/8/10,BK-5447,0
2022/8/10,BK-5448,0
2022/8/10,BK-5449,0
2022/8/10,BK-5450,0
2022/8/10,BK-5451,0
2022/8/10,BK-5452,0
2022/8/10,BK-5453,0
2022/8/10,BK-6101,1
2022/8/10,BK-6220,2
2022/8/10,BK-6221,2
2022/8/10,BK-6222,2
2022/8/10,BK-6311,1
2022/8/10,BK-6320,0
2022/8/10,BK-6321,1
2022/8/10,BK-7812,15
2022/8/10,BK-9507,0
2022/8/10,BK-9508,0
2022/8/10,BK-9509,0
2022/8/10,BK-9511,0
2022/8/10,BK-9515,0
2022/8/10,BK-9516,0
2022/8/10,BK-9517,1
2022/8/10,BK-9518,2
2022/8/10,BK-9519,1
2022/8/10,BK-9520,4
2022/8/10,BK-9521,5
2022/8/10,BK-9522,0
2022/8/10,BK-9526,0
2022/8/10,BK-9528,0
2022/8/11,BK-1135,0
2022/8/11,BK-1211,58
2022/8/11,BK-1214,41
2022/8/11,BK-1215,6
2022/8/11,BK-1216,0
2022/8/11,BK-1217,0
2022/8/11,BK-1218,0
2022/8/11,BK-1320,34
2022/8/11,BK-1332,14
2022/8/11,BK-1333,17
2022/8/11,BK-1334,0
2022/8/11,BK-1341,14
2022/8/11,BK-1345,29
2022/8/11,BK-1346,20
2022/8/11,BK-1349,0
2022/8/11,BK-1350,18
2022/8/11,BK-1351,0
2022/8/11,BK-1411,24
2022/8/11,BK-1412,3
2022/8/11,BK-1414,0
2022/8/11,BK-1617,19
2022/8/11,BK-1619,20
2022/8/11,BK-1704,18
2022/8/11,BK-1810,4
2022/8/11,BK-1854,6
2022/8/11,BK-1860,13
2022/8/11,BK-1862,7
2022/8/11,BK-1863,15
2022/8/11,BK-1867,25
2022/8/11,BK-1871,0
2022/8/11,BK-1872,0
2022/8/11,BK-1876,0
2022/8/11,BK-1879,0
2022/8/11,BK-1880,0
2022/8/11,BK-1881,0
2022/8/11,BK-2215,0
2022/8/11,BK-2416,7
2022/8/11,BK-2723,6
2022/8/11,BK-2725,15
2022/8/11,BK-2742,0
2022/8/11,BK-3106,1
2022/8/11,BK-3147,3
2022/8/11,BK-3157,15
2022/8/11,BK-3165,0
2022/8/11,BK-3167,0
2022/8/11,BK-3169,0
2022/8/11,BK-3170,0
2022/8/11,BK-3242,53
2022/8/11,BK-3243,15
2022/8/11,BK-3263,5
2022/8/11,BK-3270,0
2022/8/11,BK-3271,0
2022/8/11,BK-3272,0
2022/8/11,BK-3273,0
2022/8/11,BK-3275,0
2022/8/11,BK-4123,0
2022/8/11,BK-4124,0
2022/8/11,BK-4204,12
2022/8/11,BK-4205,8
2022/8/11,BK-4207,4
2022/8/11,BK-4211,1
2022/8/11,BK-4214,1
2022/8/11,BK-4215,2
2022/8/11,BK-4218,1
2022/8/11,BK-5152,8
2022/8/11,BK-5159,15
2022/8/11,BK-5160,2
2022/8/11,BK-5161,5
2022/8/11,BK-5162,2
2022/8/11,BK-5195,1
2022/8/11,BK-5196,0
2022/8/11,BK-5197,0
2022/8/11,BK-5198,0
2022/8/11,BK-5201,0
2022/8/11,BK-5205,0
2022/8/11,BK-5206,0
2022/8/11,BK-5207,1
2022/8/11,BK-5208,1
2022/8/11,BK-5209,0
2022/8/11,BK-5210,0
2022/8/11,BK-5211,3
2022/8/11,BK-5212,6
2022/8/11,BK-5216,4
2022/8/11,BK-5217,3
2022/8/11,BK-5221,0
2022/8/11,BK-5292,9
2022/8/11,BK-5293,77
2022/8/11,BK-5297,2
2022/8/11,BK-5298,2
2022/8/11,BK-5299,24
2022/8/11,BK-5300,0
2022/8/11,BK-5301,8
2022/8/11,BK-5303,4
2022/8/11,BK-5308,0
2022/8/11,BK-5313,0
2022/8/11,BK-5316,9
2022/8/11,BK-5317,12
2022/8/11,BK-5322,0
2022/8/11,BK-5324,1
2022/8/11,BK-5328,8
2022/8/11,BK-5329,3
2022/8/11,BK-5330,2
2022/8/11,BK-5331,1
2022/8/11,BK-5332,0
2022/8/11,BK-5333,1
2022/8/11,BK-5334,0
2022/8/11,BK-5335,0
2022/8/11,BK-5337,0
2022/8/11,BK-5338,0
2022/8/11,BK-5339,0
2022/8/11,BK-5342,0
2022/8/11,BK-5348,0
2022/8/11,BK-5349,0
2022/8/11,BK-5350,0
2022/8/11,BK-5351,0
2022/8/11,BK-5440,0
2022/8/11,BK-5442,6
2022/8/11,BK-5443,0
2022/8/11,BK-5444,0
2022/8/11,BK-5445,0
2022/8/11,BK-5446,0
2022/8/11,BK-5447,0
2022/8/11,BK-5448,0
2022/8/11,BK-5449,0
2022/8/11,BK-5450,0
2022/8/11,BK-5451,0
2022/8/11,BK-5452,0
2022/8/11,BK-5453,0
2022/8/11,BK-6101,0
2022/8/11,BK-6220,3
2022/8/11,BK-6221,0
2022/8/11,BK-6222,0
2022/8/11,BK-6311,1
2022/8/11,BK-6320,0
2022/8/11,BK-6321,0
2022/8/11,BK-7812,7
2022/8/11,BK-9507,1
2022/8/11,BK-9508,0
2022/8/11,BK-9509,0
2022/8/11,BK-9511,0
2022/8/11,BK-9515,0
2022/8/11,BK-9516,0
2022/8/11,BK-9517,0
2022/8/11,BK-9518,2
2022/8/11,BK-9519,1
2022/8/11,BK-9520,7
2022/8/11,BK-9521,3
2022/8/11,BK-9522,0
2022/8/11,BK-9526,0
2022/8/11,BK-9528,0
2022/8/12,BK-1135,0
2022/8/12,BK-1211,50
2022/8/12,BK-1214,45
2022/8/12,BK-1215,5
2022/8/12,BK-1216,0
2022/8/12,BK-1217,0
2022/8/12,BK-1218,0
2022/8/12,BK-1320,35
2022/8/12,BK-1332,21
2022/8/12,BK-1333,18
2022/8/12,BK-1334,0
2022/8/12,BK-1341,11
2022/8/12,BK-1345,27
2022/8/12,BK-1346,24
2022/8/12,BK-1349,0
2022/8/12,BK-1350,17
2022/8/12,BK-1351,0
2022/8/12,BK-1411,29
2022/8/12,BK-1412,3
2022/8/12,BK-1414,0
2022/8/12,BK-1617,12
2022/8/12,BK-1619,12
2022/8/12,BK-1704,20
2022/8/12,BK-1810,3
2022/8/12,BK-1854,13
2022/8/12,BK-1860,10
2022/8/12,BK-1862,11
2022/8/12,BK-1863,7
2022/8/12,BK-1867,26
2022/8/12,BK-1871,0
2022/8/12,BK-1872,0
2022/8/12,BK-1876,0
2022/8/12,BK-1879,0
2022/8/12,BK-1880,0
2022/8/12,BK-1881,0
2022/8/12,BK-2215,0
2022/8/12,BK-2416,4
2022/8/12,BK-2723,4
2022/8/12,BK-2725,13
2022/8/12,BK-2742,1
2022/8/12,BK-3106,0
2022/8/12,BK-3147,5
2022/8/12,BK-3157,23
2022/8/12,BK-3165,0
2022/8/12,BK-3167,0
2022/8/12,BK-3169,0
2022/8/12,BK-3170,0
2022/8/12,BK-3242,60
2022/8/12,BK-3243,19
2022/8/12,BK-3263,9
2022/8/12,BK-3270,0
2022/8/12,BK-3271,0
2022/8/12,BK-3272,0
2022/8/12,BK-3273,0
2022/8/12,BK-3275,0
2022/8/12,BK-4123,0
2022/8/12,BK-4124,1
2022/8/12,BK-4204,14
2022/8/12,BK-4205,2
2022/8/12,BK-4207,4
2022/8/12,BK-4211,0
2022/8/12,BK-4214,0
2022/8/12,BK-4215,1
2022/8/12,BK-4218,0
2022/8/12,BK-5152,13
2022/8/12,BK-5159,11
2022/8/12,BK-5160,4
2022/8/12,BK-5161,2
2022/8/12,BK-5162,0
2022/8/12,BK-5195,1
2022/8/12,BK-5196,0
2022/8/12,BK-5197,1
2022/8/12,BK-5198,0
2022/8/12,BK-5201,0
2022/8/12,BK-5205,1
2022/8/12,BK-5206,1
2022/8/12,BK-5207,1
2022/8/12,BK-5208,2
2022/8/12,BK-5209,0
2022/8/12,BK-5210,0
2022/8/12,BK-5211,3
2022/8/12,BK-5212,6
2022/8/12,BK-5216,9
2022/8/12,BK-5217,3
2022/8/12,BK-5221,0
2022/8/12,BK-5292,17
2022/8/12,BK-5293,81
2022/8/12,BK-5297,2
2022/8/12,BK-5298,8
2022/8/12,BK-5299,18
2022/8/12,BK-5300,0
2022/8/12,BK-5301,6
2022/8/12,BK-5303,3
2022/8/12,BK-5308,0
2022/8/12,BK-5313,0
2022/8/12,BK-5316,5
2022/8/12,BK-5317,7
2022/8/12,BK-5322,0
2022/8/12,BK-5324,3
2022/8/12,BK-5328,9
2022/8/12,BK-5329,4
2022/8/12,BK-5330,1
2022/8/12,BK-5331,1
2022/8/12,BK-5332,0
2022/8/12,BK-5333,1
2022/8/12,BK-5334,2
2022/8/12,BK-5335,0
2022/8/12,BK-5337,1
2022/8/12,BK-5338,0
2022/8/12,BK-5339,2
2022/8/12,BK-5342,0
2022/8/12,BK-5348,0
2022/8/12,BK-5349,0
2022/8/12,BK-5350,0
2022/8/12,BK-5351,0
2022/8/12,BK-5440,2
2022/8/12,BK-5442,5
2022/8/12,BK-5443,0
2022/8/12,BK-5444,0
2022/8/12,BK-5445,1
2022/8/12,BK-5446,0
2022/8/12,BK-5447,0
2022/8/12,BK-5448,0
2022/8/12,BK-5449,0
2022/8/12,BK-5450,0
2022/8/12,BK-5451,0
2022/8/12,BK-5452,0
2022/8/12,BK-5453,0
2022/8/12,BK-6101,0
2022/8/12,BK-6220,3
2022/8/12,BK-6221,1
2022/8/12,BK-6222,1
2022/8/12,BK-6311,6
2022/8/12,BK-6320,0
2022/8/12,BK-6321,4
2022/8/12,BK-7812,12
2022/8/12,BK-9507,0
2022/8/12,BK-9508,0
2022/8/12,BK-9509,0
2022/8/12,BK-9511,0
2022/8/12,BK-9515,0
2022/8/12,BK-9516,0
2022/8/12,BK-9517,0
2022/8/12,BK-9518,4
2022/8/12,BK-9519,5
2022/8/12,BK-9520,7
2022/8/12,BK-9521,3
2022/8/12,BK-9522,0
2022/8/12,BK-9526,0
2022/8/12,BK-9528,0
2022/8/13,BK-1135,0
2022/8/13,BK-1211,111
2022/8/13,BK-1214,81
2022/8/13,BK-1215,6
2022/8/13,BK-1216,0
2022/8/13,BK-1217,0
2022/8/13,BK-1218,0
2022/8/13,BK-1320,67
2022/8/13,BK-1332,32
2022/8/13,BK-1333,35
2022/8/13,BK-1334,0
2022/8/13,BK-1341,14
2022/8/13,BK-1345,55
2022/8/13,BK-1346,37
2022/8/13,BK-1349,0
2022/8/13,BK-1350,26
2022/8/13,BK-1351,0
2022/8/13,BK-1411,42
2022/8/13,BK-1412,2
2022/8/13,BK-1414,0
2022/8/13,BK-1617,34
2022/8/13,BK-1619,38
2022/8/13,BK-1704,34
2022/8/13,BK-1810,0
2022/8/13,BK-1854,20
2022/8/13,BK-1860,22
2022/8/13,BK-1862,14
2022/8/13,BK-1863,21
2022/8/13,BK-1867,42
2022/8/13,BK-1871,0
2022/8/13,BK-1872,0
2022/8/13,BK-1876,0
2022/8/13,BK-1879,0
2022/8/13,BK-1880,0
2022/8/13,BK-1881,0
2022/8/13,BK-2215,0
2022/8/13,BK-2416,6
2022/8/13,BK-2723,3
2022/8/13,BK-2725,38
2022/8/13,BK-2742,1
2022/8/13,BK-3106,0
2022/8/13,BK-3147,5
2022/8/13,BK-3157,41
2022/8/13,BK-3165,0
2022/8/13,BK-3167,0
2022/8/13,BK-3169,0
2022/8/13,BK-3170,0
2022/8/13,BK-3242,116
2022/8/13,BK-3243,28
2022/8/13,BK-3263,11
2022/8/13,BK-3270,0
2022/8/13,BK-3271,0
2022/8/13,BK-3272,0
2022/8/13,BK-3273,0
2022/8/13,BK-3275,0
2022/8/13,BK-4123,0
2022/8/13,BK-4124,0
2022/8/13,BK-4204,21
2022/8/13,BK-4205,7
2022/8/13,BK-4207,5
2022/8/13,BK-4211,1
2022/8/13,BK-4214,2
2022/8/13,BK-4215,1
2022/8/13,BK-4218,0
2022/8/13,BK-5152,18
2022/8/13,BK-5159,22
2022/8/13,BK-5160,4
2022/8/13,BK-5161,2
2022/8/13,BK-5162,1
2022/8/13,BK-5195,3
2022/8/13,BK-5196,0
2022/8/13,BK-5197,0
2022/8/13,BK-5198,0
2022/8/13,BK-5201,2
2022/8/13,BK-5205,0
2022/8/13,BK-5206,0
2022/8/13,BK-5207,4
2022/8/13,BK-5208,3
2022/8/13,BK-5209,0
2022/8/13,BK-5210,0
2022/8/13,BK-5211,5
2022/8/13,BK-5212,13
2022/8/13,BK-5216,9
2022/8/13,BK-5217,9
2022/8/13,BK-5221,0
2022/8/13,BK-5292,9
2022/8/13,BK-5293,139
2022/8/13,BK-5297,0
2022/8/13,BK-5298,9
2022/8/13,BK-5299,31
2022/8/13,BK-5300,0
2022/8/13,BK-5301,13
2022/8/13,BK-5303,5
2022/8/13,BK-5308,0
2022/8/13,BK-5313,0
2022/8/13,BK-5316,18
2022/8/13,BK-5317,22
2022/8/13,BK-5322,0
2022/8/13,BK-5324,2
2022/8/13,BK-5328,9
2022/8/13,BK-5329,5
2022/8/13,BK-5330,5
2022/8/13,BK-5331,1
2022/8/13,BK-5332,4
2022/8/13,BK-5333,0
2022/8/13,BK-5334,1
2022/8/13,BK-5335,2
2022/8/13,BK-5337,1
2022/8/13,BK-5338,2
2022/8/13,BK-5339,4
2022/8/13,BK-5342,0
2022/8/13,BK-5348,0
2022/8/13,BK-5349,0
2022/8/13,BK-5350,0
2022/8/13,BK-5351,0
2022/8/13,BK-5440,4
2022/8/13,BK-5442,6
2022/8/13,BK-5443,0
2022/8/13,BK-5444,0
2022/8/13,BK-5445,2
2022/8/13,BK-5446,0
2022/8/13,BK-5447,0
2022/8/13,BK-5448,0
2022/8/13,BK-5449,0
2022/8/13,BK-5450,0
2022/8/13,BK-5451,0
2022/8/13,BK-5452,0
2022/8/13,BK-5453,0
2022/8/13,BK-6101,3
2022/8/13,BK-6220,8
2022/8/13,BK-6221,1
2022/8/13,BK-6222,0
2022/8/13,BK-6311,6
2022/8/13,BK-6320,0
2022/8/13,BK-6321,2
2022/8/13,BK-7812,19
2022/8/13,BK-9507,1
2022/8/13,BK-9508,0
2022/8/13,BK-9509,0
2022/8/13,BK-9511,0
2022/8/13,BK-9515,0
2022/8/13,BK-9516,0
2022/8/13,BK-9517,1
2022/8/13,BK-9518,3
2022/8/13,BK-9519,1
2022/8/13,BK-9520,2
2022/8/13,BK-9521,3
2022/8/13,BK-9522,0
2022/8/13,BK-9526,0
2022/8/13,BK-9528,0
2022/8/14,BK-1135,0
2022/8/14,BK-1211,2
2022/8/14,BK-1214,3
2022/8/14,BK-1215,0
2022/8/14,BK-1216,0
2022/8/14,BK-1217,0
2022/8/14,BK-1218,0
2022/8/14,BK-1320,2
2022/8/14,BK-1332,1
2022/8/14,BK-1333,2
2022/8/14,BK-1334,0
2022/8/14,BK-1341,1
2022/8/14,BK-1345,1
2022/8/14,BK-1346,0
2022/8/14,BK-1349,0
2022/8/14,BK-1350,0
2022/8/14,BK-1351,0
2022/8/14,BK-1411,1
2022/8/14,BK-1412,0
2022/8/14,BK-1414,0
2022/8/14,BK-1617,0
2022/8/14,BK-1619,2
2022/8/14,BK-1704,0
2022/8/14,BK-1810,0
2022/8/14,BK-1854,0
2022/8/14,BK-1860,0
2022/8/14,BK-1862,0
2022/8/14,BK-1863,0
2022/8/14,BK-1867,1
2022/8/14,BK-1871,0
2022/8/14,BK-1872,0
2022/8/14,BK-1876,0
2022/8/14,BK-1879,0
2022/8/14,BK-1880,0
2022/8/14,BK-1881,0
2022/8/14,BK-2215,0
2022/8/14,BK-2416,0
2022/8/14,BK-2723,0
2022/8/14,BK-2725,1
2022/8/14,BK-2742,0
2022/8/14,BK-3106,0
2022/8/14,BK-3147,0
2022/8/14,BK-3157,1
2022/8/14,BK-3165,0
2022/8/14,BK-3167,0
2022/8/14,BK-3169,0
2022/8/14,BK-3170,0
2022/8/14,BK-3242,1
2022/8/14,BK-3243,0
2022/8/14,BK-3263,0
2022/8/14,BK-3270,0
